"URL","Alternative Title#3","Alternative Title#4","Alternative Title#5","Alternative Title#6","Alternative Title#7","Title#1","Alternative Title#1","Alternative Title#2","Creator#1","Creator#2","Creator#3","Creator#4","Format#1","Duration#1","File Size#1","Subject#3","Subject#4","Description#4","Date#4","Subject#5","Description#5","Date#5","Description#6","Date#6","Description#7","Date#7","Subject#1","Subject#2","Description#2","Publisher#1","Date of Digital Conversion#1","Physical Item Location#1","Source#1","Language#1","Type#1","Digitization Specifications#1","Rights#1","FileID#1","ln_RECORDID","lnexp_MEDIAFILENAME"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB10701'>Listen to Audio</a>","","","","","","Barbara Allen","","","Peyton, James Baxter (performer)","","","","audio/mp3","4:27","6,413,584 bytes","Ballads, English -- Colorado","Folk music -- Colorado","","","","Child Ballad #84","","","12/17/1962","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 5 Tape 107 Track 01","Field recording, reel-to-reel tape, recorded 12/17/1962","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB10701","346765","UCB10701.jpg|UCB10701.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB09104'>Listen to Audio</a>","","","","","","Barbara Allen","","","Skinner, Ellis K. (performer)","","","","audio/mp3","6:19","9,106,913 bytes","Ballads, English -- Colorado","Folk music -- Colorado","","","","Child Ballad #84","","","10/1/1962","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 4 Tape 091 Track 04","Field recording, reel-to-reel tape, recorded 10/1/1962","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB09104","346739","UCB09104.jpg|UCB09104.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB05512'>Listen to Audio</a>","","","","","","Barney McCoy","","","Hutchins, Emma (performer)","","","","audio/mp3","3:34","5,159,079 bytes","Folk music -- Colorado","","Irish Immigrant song","","","","11/1/1961","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 3 Tape 055 Track 12","Field recording, reel-to-reel tape, recorded 11/1/1961","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB05512","349032","UCB05512.jpg|UCB05512.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB12910'>Listen to Audio</a>","","","","","","Barnum O'Lynn","","","Greer, Beulah (performer)","","","","audio/mp3","0:20","503,432 bytes","Humorous songs","Folk music -- Colorado","","","","Tune is Irish Washerwoman","7/17/1963","Irish Comic Song","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 6 Tape 129 Track 10","Field recording, reel-to-reel tape, recorded 7/17/1963","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB12910","349019","UCB12910.jpg|UCB12910.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB17101'>Listen to Audio</a>","","","","","","Battle of Shiloh Hill","Shiloh Battle Ground","Shiloh's Hill","Alexander, John T. (performer)","","","","audio/mp3","4:43","6,806,047 bytes","Folk music -- Colorado","","Civil War Song","","","","6/1/1965","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 7 Tape 171 Track 01","Field recording, reel-to-reel tape, recorded 6/1/1965","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB17101","346957","UCB17101.jpg|UCB17101.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB13013'>Listen to Audio</a>","","","","","","Big Ball's In Town (fragment)","","","Martin, William (performer)","","","","audio/mp3","0:29","699,037 bytes","Folk music -- Colorado","","Traditional Song","","","","8/1/1963","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box Tape 130 Track 13","Field recording, reel-to-reel tape, recorded 8/1/1963","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB13013","352754","UCB13013.jpg|UCB13013.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB13047'>Listen to Audio</a>","","","","","","Big Chief Love Kickapoo Maiden","","","Rice, John (performer)","","","","audio/mp3","1:37","2,339,736 bytes","Folk music -- Colorado","","Indian Song","","","","8/1/1963","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 6 Tape 130 Track 47","Field recording, reel-to-reel tape, recorded 8/1/1963","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB13047","348743","UCB13047.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB13012'>Listen to Audio</a>","","","","","","Big Creek's Up (fragment)","","","Martin, William (performer)","","","","audio/mp3","0:23","569,887 bytes","Folk music -- Colorado","","Traditional Song","","","","8/1/1963","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 6 Tape 130 Track 12","Field recording, reel-to-reel tape, recorded 8/1/1963","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB13012","352742","UCB13012.jpg|UCB13012.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB04516'>Listen to Audio</a>","","","","","","Big Nose","","","Alexander, John T. (performer)","","","","audio/mp3","1:30","2,163,566 bytes","Minstrel music","Folk music -- Colorado","","","","Minstrel Song","","","8/1/1961","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 2 Tape 045 Track 16","Field recording, reel-to-reel tape, recorded 8/1/1961","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB04516","349157","UCB04516.jpg|UCB04516.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB09108'>Listen to Audio</a>","","","","","","Big Rock Candy Mountain","","","Skinner, Ellis K. (performer)","","","","audio/mp3","3:19","4,794,201 bytes","Folk music -- Colorado","","20th Century Traditional Song","","","","10/1/1962","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 4 Tape 091 Track 08","Field recording, reel-to-reel tape, recorded 10/1/1962","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB09108","346018","UCB09108.jpg|UCB09108.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB12417'>Listen to Audio</a>","","","","","","Bill Vanero","","","Martin, Martha (performer)","","","","audio/mp3","5:00","7,221,708 bytes","Cowboys -- Songs and music","Folk music -- Colorado","","","","Cowboy Song","","","6/19/1963","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 6 Tape 124 Track 17","Field recording, reel-to-reel tape, recorded 6/19/1963","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB12417","347534","UCB12417.jpg|UCB12417.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB13404'>Listen to Audio</a>","","","","","","Billy Boy","Lord Randall","","Greer, Beulah (performer)","","","","audio/mp3","0:26","630,700 bytes","Ballads, English -- Colorado","Folk music -- Colorado","","","","Child Ballad #12","","","11/14/1963","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 6 Tape 134 Track 04","Field recording, reel-to-reel tape, recorded 11/14/1963","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB13404","346264","UCB13404.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB15908'>Listen to Audio</a>","","","","","","Billy Boy","Lord Randall","","Greer, Beulah (performer)","","","","audio/mp3","0:40","975,517 bytes","Ballads, English -- Colorado","Folk music -- Colorado","","","","Child Ballad #12","","","7/8/1964","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 7 Tape 159 Track 08","Field recording, reel-to-reel tape, recorded 7/8/1964","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB15908","346277","UCB15908.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB13002'>Listen to Audio</a>","","","","","","Bingen on the Rhine","Soldier of Algiers","Soldier of the Legion","Martin, Martha (performer)","Hutchinson, J. J. (Judson Joseph), 1817-1859 (composer)","","","audio/mp3","7:44","11,151,360 bytes","Folk music -- Colorado","Popular music -- To 1909","","","","Popular Song 1850","","","8/1/1963","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 6 Tape 130 Track 02","Field recording, reel-to-reel tape, recorded 8/1/1963","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB13002","350388","UCB13002.jpg|UCB13002.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB06112'>Listen to Audio</a>","","","","","","Bingen on the Rhine","Soldier of Algiers","Soldier of the Legion","Van Horn, Julia B. (performer)","Hutchinson, J. J. (Judson Joseph), 1817-1859 (composer)","","","audio/mp3","7:06","10,231,641 bytes","Folk music -- Colorado","Popular music -- To 1908","","","","Popular Song 1850","","","12/18/1961","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 3 Tape 061 Track 12","Field recording, reel-to-reel tape, recorded 12/18/1961","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB06112","350373","UCB06112.jpg|UCB06112.jpg"
